key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,Feedback,train.thisRepN,train.thisTrialN,train.thisN,train.thisIndex,train.ran,torta_sx,torta_dx,difference,probability,age,gender,date,expName,psychopyVersion,OS,frameRate,participant,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,test1.thisRepN,test1.thisTrialN,test1.thisN,test1.thisIndex,test1.ran,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,back1.thisRepN,back1.thisTrialN,back1.thisN,back1.thisIndex,back1.ran,letter,back2.thisRepN,back2.thisTrialN,back2.thisN,back2.thisIndex,back2.ran,back3.thisRepN,back3.thisTrialN,back3.thisN,back3.thisIndex,back3.ran,back4.thisRepN,back4.thisTrialN,back4.thisN,back4.thisIndex,back4.ran,key_resp_7.keys,key_resp_7.rt,test2.thisRepN,test2.thisTrialN,test2.thisN,test2.thisIndex,test2.ran,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_14.keys,key_resp_14.rt
,,,,,,,,,,,,a,1.770115,Correct!,,,,,,t4.png,t4.png,0,0.98115,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,48,48,21,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.96484,Incorrect,,,,,,t1.png,t2.png,1,0.90025,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,49,49,105,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.173585,Incorrect,,,,,,t4.png,t5.png,1,0.90025,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,50,113,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.31912,Correct!,,,,,,t4.png,t3.png,1,0.909,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,51,51,20,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t4.png,t2.png,2,0.0591,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,52,52,36,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.030385,Correct!,,,,,,t2.png,t1.png,1,0.90025,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,53,53,5,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.91838,Incorrect,,,,,,t5.png,t1.png,4,9.55E-11,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,54,54,22,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.67836,Correct!,,,,,,t3.png,t2.png,1,0.90855,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,55,55,53,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.30301,Correct!,,,,,,t5.png,t4.png,1,0.90025,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,56,56,34,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.86164,Incorrect,,,,,,t5.png,t2.png,3,0.0000131,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,57,57,51,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.849535,Correct!,,,,,,t2.png,t1.png,1,0.90025,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,58,58,19,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,2.221085,Correct!,,,,,,t3.png,t5.png,2,0.0565,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,59,59,30,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t4.png,t1.png,3,0.0000131,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,60,60,42,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t2.png,t4.png,2,0.059078,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,61,61,11,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t2.png,t2.png,0,0.98115,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,62,62,2,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t3.png,t4.png,1,0.90855,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,63,63,84,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t4.png,t5.png,1,0.90025,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,64,64,58,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t1.png,t4.png,3,0.0000131,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,65,65,92,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.057785,Correct!,,,,,,t2.png,t5.png,3,0.0000131,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,66,66,8,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.22794,Incorrect,,,,,,t2.png,t3.png,1,0.90855,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,67,67,65,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.11833,Correct!,,,,,,t2.png,t5.png,3,0.0000131,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,68,68,66,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.082005,Incorrect,,,,,,t5.png,t3.png,2,0.0565,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,69,69,39,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.93598,Correct!,,,,,,t3.png,t2.png,1,0.90855,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,70,70,18,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.93216,Correct!,,,,,,t1.png,t3.png,2,0.056466,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,71,71,60,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.12745,Incorrect,,,,,,t1.png,t2.png,1,0.90025,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,72,72,33,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.346475,Incorrect,,,,,,t5.png,t5.png,0,0.97829,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,73,73,73,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.69902,Correct!,,,,,,t2.png,t4.png,2,0.059078,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,74,74,37,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,2.287885,Incorrect,,,,,,t3.png,t4.png,1,0.909,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,75,75,106,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.47453,Incorrect,,,,,,t4.png,t5.png,1,0.90025,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,76,76,103,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.15186,Correct!,,,,,,t2.png,t4.png,2,0.0591,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,77,77,15,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.31923,Correct!,,,,,,t2.png,t1.png,1,0.90025,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,78,78,62,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.0863,Incorrect,,,,,,t4.png,t1.png,3,0.0000131,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,79,79,93,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,2.250435,Correct!,,,,,,t5.png,t4.png,1,0.9,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80,80,49,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.25392,Correct!,,,,,,t4.png,t3.png,1,0.90855,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,81,81,75,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.354785,Incorrect,,,,,,t2.png,t4.png,2,0.059078,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,82,82,24,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.900995,Incorrect,,,,,,t4.png,t1.png,3,0.0000131,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,83,83,61,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.716775,Correct!,,,,,,t1.png,t5.png,4,9.55E-11,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,84,84,16,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.83413,Correct!,,,,,,t5.png,t5.png,0,0.97829,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,85,85,94,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.792555,Incorrect,,,,,,t2.png,t3.png,1,0.90855,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,86,86,111,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.965805,Incorrect,,,,,,t5.png,t2.png,3,0.0000131,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,87,87,119,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.35077,Correct!,,,,,,t5.png,t5.png,0,0.97829,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,88,88,25,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.849305,Incorrect,,,,,,t4.png,t1.png,3,0.0000131,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,89,89,48,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.169605,Incorrect,,,,,,t4.png,t2.png,2,0.059078,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,90,90,110,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.23578,Correct!,,,,,,t1.png,t5.png,4,9.55E-11,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,91,91,12,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.971365,Incorrect,,,,,,t2.png,t2.png,0,0.98115,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,92,92,59,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.001075,Incorrect,,,,,,t4.png,t2.png,2,0.059078,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,93,93,86,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.185345,Incorrect,,,,,,t5.png,t2.png,3,0.0000131,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,94,94,91,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.233365,Incorrect,,,,,,t5.png,t1.png,4,9.55E-11,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,95,95,102,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.26879,Incorrect,,,,,,t1.png,t5.png,4,9.55E-11,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,96,96,55,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.13424,Correct!,,,,,,t3.png,t2.png,1,0.909,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,97,97,23,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,2.450175,Correct!,,,,,,t4.png,t4.png,0,0.98115,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,98,98,80,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.400325,Incorrect,,,,,,t5.png,t4.png,1,0.9,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99,99,76,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.567275,Incorrect,,,,,,t1.png,t4.png,3,0.0000131,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,100,81,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t1.png,t3.png,2,0.056466,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,101,101,63,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.78324,Incorrect,,,,,,t1.png,t2.png,1,0.90025,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,102,102,72,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.784305,Incorrect,,,,,,t2.png,t2.png,0,0.981,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,103,103,101,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.25194,Correct!,,,,,,t5.png,t4.png,1,0.90025,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104,104,26,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.116855,Incorrect,,,,,,t3.png,t4.png,1,0.909,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,105,105,89,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.65068,Correct!,,,,,,t2.png,t5.png,3,0.0000131,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,106,106,104,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.769215,Incorrect,,,,,,t1.png,t1.png,0,0.97829,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,107,107,67,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.133685,Correct!,,,,,,t2.png,t1.png,1,0.9,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,108,108,118,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.2181,Incorrect,,,,,,t5.png,t1.png,4,9.55E-11,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,109,109,43,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.18377,Incorrect,,,,,,t5.png,t3.png,2,0.056466,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,110,110,38,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.2329,Incorrect,,,,,,t4.png,t1.png,3,0.0000131,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,111,111,13,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.769935,Incorrect,,,,,,t1.png,t1.png,0,0.97829,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,112,112,78,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.13435,Incorrect,,,,,,t5.png,t1.png,4,9.55E-11,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,113,113,100,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.70357,Correct!,,,,,,t1.png,t1.png,0,0.97829,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,114,114,9,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.1668,Correct!,,,,,,t5.png,t4.png,1,0.90025,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,115,115,27,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.93443,Incorrect,,,,,,t4.png,t5.png,1,0.9,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,116,116,115,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,2.384565,Incorrect,,,,,,t4.png,t2.png,2,0.059078,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,117,117,109,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.568815,Correct!,,,,,,t1.png,t4.png,3,0.0000131,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,118,118,50,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.9513,Incorrect,,,,,,t4.png,t2.png,2,0.059078,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,119,119,88,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,space,1.14946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.6914063,182.0820313,1,0,0,s1,11.5703125,22.79296875,1,0,0,t2,203.3320313,-96.1640625,1,0,0,proceed,space,0.7169,space,0.564715,space,0.830885
